"Method","samp1","samp2","HeS","HoS","DL","HD","DR"
"CbMPDiCbraya","L10_V4","L6_H2",0.0273996190871199,0.405214831668918,0.335175419804666,0.0377433243240688,0.194466805115228
"CbMPDiCbraya","L10_V4","L6_H3",0.0117933902605923,0.386337581311525,0.302912818113084,0.0381765588832881,0.260779651431511
"CbMPDiCbraya","L10_V4","L6_H4",0.0160665678186838,0.370348642967802,0.386745588915298,0.0354347185857247,0.191404481712492
"CbMPDiCbraya","L10_V4","L6_H5",0.0122368135421035,0.423089130945365,0.288881260526651,0.0603445082874166,0.215448286698463
"CbMPDiCbraya","L10_V4","L6_V1",0.0156877233132711,0.369093503034126,0.384488255858175,0.033185861181817,0.19754465661261
"CbMPDiCbraya","L10_V4","L6_V2",0.0140299030223972,0.402983248122191,0.345223701902647,0.034901249976077,0.202861896976688
"CbMPDiCbraya","L10_V4","L6_V3",0.0128697669607191,0.383283949853732,0.359786032270258,0.0399795988660149,0.204080652049277
"CbMPDiCbraya","L10_V4","L6_V4",0.0122618962078243,0.41123771033028,0.334319938584768,0.027940827514471,0.214239627362657
"CbMPDiCbraya","L10_V4","L6_V5",0.020246628068622,0.363153537007102,0.320219694345167,0.0305308264763486,0.265849314102761
"CbMPDiCbraya","L10_V4","L7_H0",0.0141342685188087,0.328530684758841,0.412709445906864,0.0351377640213454,0.209487836794141
"CbMPDiCbraya","L10_V4","L7_H1",0.0148322619978559,0.399298724837791,0.321625982087991,0.042364404575964,0.221878626500398
"CbMPDiCbraya","L10_V4","L7_H2",0.0204712012264188,0.392590762034065,0.364208601603736,0.0324285885822479,0.190300846553532
"CbMPDiCbraya","L10_V4","L7_H3",0.0149281634730694,0.407966316202822,0.354025230788719,0.0407056707595609,0.182374618775828
"CbMPDiCbraya","L10_V4","L7_H4",0.00950505687722696,0.479601246328599,0.243838994312157,0.0461277686027585,0.220926933879259
"CbMPDiCbraya","L10_V4","L7_H5",0.0120590108615562,0.367170171014336,0.371134710717326,0.0375128206629751,0.212123286743807
"CbMPDiCbraya","L10_V4","L7_V1",0.0381880697521935,0.307745306571467,0.398031566848488,0.05760690160032,0.198428155227531
"CbMPDiCbraya","L10_V4","L7_V2",0.0239421481941662,0.363167433295318,0.338763902125192,0.0308026668317898,0.243323849553534
"CbMPDiCbraya","L10_V4","L7_V3",0.00920541217930768,0.406331126710226,0.334548451954905,0.0345418963404134,0.215373112815148
"CbMPDiCbraya","L10_V4","L7_V4",0.0098993983860943,0.405298840163771,0.336098578231654,0.0324938359273787,0.216209347291103
"CbMPDiCbraya","L10_V4","L7_V5",0.0158915430798474,0.399144710054365,0.311348887410567,0.0344960620301391,0.239118797425081
"CbMPDiCbraya","L10_V4","L8_H0",0.0178287271599139,0.366794567886967,0.393623149731246,0.064015916476062,0.157737638745812
"CbMPDiCbraya","L10_V4","L8_H1",0.0233741546164017,0.430937290564454,0.348584396503422,0.0446000849086395,0.152504073407083
"CbMPDiCbraya","L10_V4","L8_H2",0.0182077736650791,0.439673266927749,0.3123189578817,0.0380883560927019,0.19171164543277
"CbMPDiCbraya","L10_V4","L8_H3",0.0218388991520971,0.387959211122342,0.335744514579076,0.0498818911638773,0.204575483982607
"CbMPDiCbraya","L10_V4","L8_H4",0.0695211630593196,0.347930391576755,0.325024172104259,0.0571535983967528,0.200370674862913
"CbMPDiCbraya","L10_V4","L8_H5",0.0441571526446001,0.346800283177441,0.385040662062031,0.0410654253251892,0.182936476790739
"CbMPDiCbraya","L10_V4","L8_V1",0.0162202969905172,0.428082787448867,0.314488941243134,0.051709492086407,0.189498482231075
"CbMPDiCbraya","L10_V4","L8_V2",0.0588558812010254,0.359348432285107,0.330123511364421,0.0570225094682899,0.194649665681156
"CbMPDiCbraya","L10_V4","L8_V3",0.028391720093619,0.418995491174246,0.311738924042711,0.0560851641625979,0.184788700526826
"CbMPDiCbraya","L10_V4","L8_V4",0.0109761658767899,0.466344032772526,0.26794974678437,0.0521656604333297,0.202564394132985
"CbMPDiCbraya","L10_V4","L8_V5",0.00880333948458387,0.493969505718715,0.266943140739222,0.0467312179957265,0.183552796061753
"CbMPDiCbraya","L10_V4","L9_H0",0.0739676567096713,0.271613084186228,0.396182759842196,0.0469850908602101,0.211251408401694
"CbMPDiCbraya","L10_V4","L9_H1",0.0748016647029262,0.322608930270409,0.392430196448032,0.0378420544450921,0.172317154133541
"CbMPDiCbraya","L10_V4","L9_H2",0.0690840259441353,0.283199570929564,0.429727520810551,0.0304745742536935,0.187514308062056
"CbMPDiCbraya","L10_V4","L9_H3",0.065365354145966,0.268057870498374,0.45429877503513,0.0301772898063409,0.182100710514189
"CbMPDiCbraya","L10_V4","L9_H4",0.0643247248903787,0.248993351161128,0.451195685389864,0.0352670006860917,0.200219237872538
"CbMPDiCbraya","L10_V4","L9_H5",0.0647964724968577,0.229992233562956,0.437828599403392,0.0345412593429536,0.23284143519384
"CbMPDiCbraya","L10_V4","L9_V1",0.0828978694721038,0.277137215412882,0.393407270462408,0.0379148885524608,0.208642756100146
"CbMPDiCbraya","L10_V4","L9_V2",0.0853850612611426,0.283234244982648,0.385791820677122,0.0298845641575992,0.215704308921489
"CbMPDiCbraya","L10_V4","L9_V3",0.0649087995966705,0.288961689226011,0.446855851874597,0.0306266269423029,0.168647032360418
"CbMPDiCbraya","L10_V4","L9_V4",0.100248851235152,0.277564188186603,0.401617171078827,0.0335768292702454,0.186992960229171
"CbMPDiCbraya","L10_V4","L9_V5",0.100481491460433,0.264471185171627,0.429691574956421,0.0408542057580633,0.164501542653456
"CbMPDiCbraya","L10_V5","L11_H0",0.027722943477092,0.313329344706085,0.447788525309978,0.0511691117214395,0.159990074785406
"CbMPDiCbraya","L10_V5","L11_H1",0.0137160236337127,0.410952106283281,0.386995679401336,0.0516002363292705,0.136735954352401
"CbMPDiCbraya","L10_V5","L11_H2",0.0161676093390195,0.358181420686601,0.418232624741611,0.0546727885422226,0.152745556690546
"CbMPDiCbraya","L10_V5","L11_H3",0.0145133644167814,0.410305097418805,0.387303875776599,0.0525455048873755,0.13533215750044
"CbMPDiCbraya","L10_V5","L11_H4",0.0104396656064876,0.432424105248571,0.350685464183149,0.0721654624324269,0.134285302529366
"CbMPDiCbraya","L10_V5","L11_H5",0.0238276118485942,0.49280404742526,0.253337764210435,0.0825828795004431,0.147447697015268
"CbMPDiCbraya","L10_V5","L11_V1",0.0238367446781298,0.411883480802322,0.378468592275131,0.0554348583974173,0.130376323847
"CbMPDiCbraya","L10_V5","L11_V2",0.0289024029555182,0.448232158415206,0.321664967248993,0.0659849760108025,0.13521549536948
"CbMPDiCbraya","L10_V5","L11_V3",0.0276656226792788,0.42610462585276,0.305674324855421,0.0681195075191753,0.172435919093365
"CbMPDiCbraya","L10_V5","L11_V4",0.0275557749752741,0.335261924874842,0.434706050945318,0.0680538379865715,0.134422411217994
"CbMPDiCbraya","L10_V5","L11_V5",0.0177043387300746,0.441228684455854,0.324881673651963,0.0736719885922238,0.142513314569884
"CbMPDiCbraya","L10_V5","L12_H0",0.0406509787506391,0.36557169739435,0.350152545734378,0.0527648497803699,0.190859928340263
"CbMPDiCbraya","L10_V5","L12_H1",0.0355516024294928,0.370555792206149,0.37006153182843,0.0448145393477584,0.17901653418817
"CbMPDiCbraya","L10_V5","L12_H2",0.0306174405678514,0.415460075169571,0.361245780770977,0.0544395309049994,0.138237172586601
"CbMPDiCbraya","L10_V5","L12_H3",0.0478916115086918,0.418781099036922,0.332038978089388,0.0394057671417591,0.161882544223239
"CbMPDiCbraya","L10_V5","L12_H4",0.0363440023708347,0.343963778299756,0.403244982349552,0.0502650667760166,0.166182170203841
"CbMPDiCbraya","L10_V5","L12_H5",0.0399995786902513,0.329014128845823,0.40212722881974,0.0443140437988216,0.184545019845364
"CbMPDiCbraya","L10_V5","L12_V1",0.0471561071012819,0.40104232372279,0.319289983121645,0.047948636526847,0.184562949527435
"CbMPDiCbraya","L10_V5","L12_V2",0.0391352743692106,0.419900975724302,0.325827294101843,0.054801556699541,0.160334899105103
"CbMPDiCbraya","L10_V5","L12_V3",0.042332348801957,0.444306672782154,0.310068385449925,0.0580277940990949,0.145264798866869
"CbMPDiCbraya","L10_V5","L12_V4",0.0307479218188277,0.399199533988688,0.330209699542095,0.0574986905851706,0.182344154065218
"CbMPDiCbraya","L10_V5","L12_V5",0.031291509709529,0.365242713552852,0.377431633483816,0.0501657291477601,0.175868414106042
"CbMPDiCbraya","L10_V5","L2_H0",0.0788080256926264,0.27026836778577,0.417032038003753,0.0555583991884063,0.178333169329445
"CbMPDiCbraya","L10_V5","L2_H1",0.112870699099755,0.273277305605714,0.404142366166197,0.0548637066464127,0.15484592248192
"CbMPDiCbraya","L10_V5","L2_H2",0.0596715150079911,0.235693960126812,0.46761864249096,0.0493881534553434,0.187627728918894
"CbMPDiCbraya","L10_V5","L2_H3",0.0503668120395741,0.277604184528182,0.418454131165647,0.0868056079392044,0.166769264327392
"CbMPDiCbraya","L10_V5","L2_H4",0.0460044054372926,0.214479746606254,0.494910994068028,0.0457296515653515,0.198875202323073
"CbMPDiCbraya","L10_V5","L2_H5",0.0395223500349984,0.272144191162113,0.464738400356475,0.0431255810124581,0.180469477433955
"CbMPDiCbraya","L10_V5","L2_V1",0.0694804164765108,0.298049298985207,0.388894982981195,0.0673065857291749,0.176268715827912
"CbMPDiCbraya","L10_V5","L2_V2",0.0676023205745251,0.258770892478377,0.45481637003275,0.0512590611557262,0.167551355758622
"CbMPDiCbraya","L10_V5","L2_V3",0.0571193083384242,0.277321099736789,0.445890110493089,0.0411884774945072,0.17848100393719
"CbMPDiCbraya","L10_V5","L2_V4",0.0540280887438131,0.292167970988629,0.399006850767124,0.0630528050970807,0.191744284403353
"CbMPDiCbraya","L10_V5","L2_V5",0.0413342502505582,0.262433959538831,0.434745094605854,0.0458803143114727,0.215606381293284
"CbMPDiCbraya","L10_V5","L3_H0",0.0531236421005727,0.28362634829858,0.449339279063903,0.031092398305413,0.182818332231531
"CbMPDiCbraya","L10_V5","L3_H1",0.0366237151295042,0.292913164877197,0.428674910439989,0.0385136948032324,0.203274514750078
"CbMPDiCbraya","L10_V5","L3_H2",0.040272680908822,0.318795292586557,0.413536865829212,0.0346891537002139,0.192706006975195
"CbMPDiCbraya","L10_V5","L3_H3",0.0475676540893177,0.359821469052736,0.37454458703814,0.0340111039991872,0.184055185820619
"CbMPDiCbraya","L10_V5","L3_H4",0.02430206415449,0.308117617794783,0.411762994419867,0.0337315403038735,0.222085783326987
"CbMPDiCbraya","L10_V5","L3_H5",0.0344456886168519,0.33567372893972,0.402180790981507,0.039102402952669,0.188597388509252
"CbMPDiCbraya","L10_V5","L3_V1",0.0491162692360067,0.318547295103593,0.385911978084814,0.0282567874430122,0.218167670132573
"CbMPDiCbraya","L10_V5","L3_V2",0.0368487887985093,0.372017216635218,0.329799916283216,0.0341628528302087,0.227171225452848
"CbMPDiCbraya","L10_V5","L3_V3",0.0491424475686006,0.328040066478475,0.385996669771377,0.0364319352327382,0.20038888094881
"CbMPDiCbraya","L10_V5","L3_V4",0.0463165514591892,0.322975813500557,0.407267831772565,0.0325300785034846,0.190909724764204
"CbMPDiCbraya","L10_V5","L3_V5",0.0461051182487574,0.309100160816683,0.441187719051387,0.0356555056413268,0.167951496241846
"CbMPDiCbraya","L10_V5","L4_H0",0.0508115222742095,0.305163418570106,0.371407814879713,0.0308768581137402,0.241740386162231
"CbMPDiCbraya","L10_V5","L4_H1",0.0449985921908051,0.353481561985683,0.353760810907172,0.0390474284282769,0.208711606488063
"CbMPDiCbraya","L10_V5","L4_H2",0.0464010940962544,0.272205102329836,0.422052957992376,0.0455748587087999,0.213765986872734
"CbMPDiCbraya","L10_V5","L4_H3",0.039918692426501,0.337864123355496,0.361542679602493,0.0327249946527389,0.227949509962771
"CbMPDiCbraya","L10_V5","L4_H4",0.0524458743314527,0.35953208105355,0.35204805714941,0.0479861939672298,0.187987793498358
"CbMPDiCbraya","L10_V5","L4_H5",0.0569022267586087,0.331779378605857,0.364533642594938,0.0420202362057464,0.20476451583485
"CbMPDiCbraya","L10_V5","L4_V1",0.0470090590760767,0.335409675824079,0.371394948442164,0.0248244972305637,0.221361819427117
"CbMPDiCbraya","L10_V5","L4_V2",0.0438721323062116,0.284171254890501,0.411003493862015,0.0349250058442249,0.226028113097047
"CbMPDiCbraya","L10_V5","L4_V3",0.0471083067551249,0.33013925547307,0.368981978998294,0.0545549705425637,0.199215488230947
"CbMPDiCbraya","L10_V5","L4_V4",0.0547633034054764,0.322413629467408,0.367452703691042,0.0372356161788221,0.218134747257252
"CbMPDiCbraya","L10_V5","L4_V5",0.0541194241383864,0.314387084123862,0.381870008718675,0.0352365099397742,0.214386973079302
"CbMPDiCbraya","L10_V5","L5_H0",0.0351892734706868,0.360832352230266,0.420702822765751,0.0663411453752091,0.116934406158087
"CbMPDiCbraya","L10_V5","L5_H1",0.0347230988329715,0.290422883133987,0.47142849799671,0.0717918539659631,0.131633666070369
"CbMPDiCbraya","L10_V5","L5_H2",0.0395899452727274,0.330877363593642,0.433900279902163,0.0737161524530856,0.121916258778383
"CbMPDiCbraya","L10_V5","L5_H3",0.0280644270193301,0.419436923439863,0.331641530220256,0.0961463075218874,0.124710811798664
"CbMPDiCbraya","L10_V5","L5_H4",0.0418548790294864,0.323533135841945,0.443891229039227,0.064932784566271,0.125787971523071
"CbMPDiCbraya","L10_V5","L5_H5",0.0379306996773481,0.375685235507925,0.343093303353892,0.0465026227849416,0.196788138675894
"CbMPDiCbraya","L10_V5","L5_V1",0.0356174151732409,0.320714795896268,0.418173189713187,0.0838293872096429,0.141665212007661
"CbMPDiCbraya","L10_V5","L5_V2",0.0356530808816286,0.310462377520766,0.454956721158785,0.050858615296458,0.148069205142362
"CbMPDiCbraya","L10_V5","L5_V3",0.0273415327630176,0.39154068246816,0.343622774158792,0.0400652698520553,0.197429740757975
"CbMPDiCbraya","L10_V5","L5_V4",0.0486573951031984,0.334049074803783,0.394278876751993,0.0528523761742792,0.170162277166746
"CbMPDiCbraya","L10_V5","L5_V5",0.0406396123068854,0.292751370649428,0.463376959986004,0.0630763688686081,0.140155688189075
"CbMPDiCbraya","L10_V5","L6_H0",0.0319734400200218,0.339908825600913,0.384814309495956,0.0298359353655164,0.213467489517593
"CbMPDiCbraya","L10_V5","L6_H1",0.0139311286681006,0.375196236019809,0.36605271225632,0.0408287967506174,0.203991126305152
"CbMPDiCbraya","L10_V5","L6_H2",0.0419845329113992,0.321156693182185,0.41184546463379,0.0467542730838858,0.178259036188739
"CbMPDiCbraya","L10_V5","L6_H3",0.0279729109929401,0.384122978416853,0.344886974033484,0.0396171316124402,0.203400004944282
"CbMPDiCbraya","L10_V5","L6_H4",0.0326895755821719,0.32679904816141,0.409581184483723,0.0322947402205923,0.198635451552103
"CbMPDiCbraya","L10_V5","L6_H5",0.0187728409290233,0.404367517557679,0.361365097182305,0.0609955277398423,0.15449901659115
"CbMPDiCbraya","L10_V5","L6_V1",0.0215984286196114,0.346685205675134,0.404160032424284,0.0350946287860604,0.19246170449491
"CbMPDiCbraya","L10_V5","L6_V2",0.0241935121040318,0.404234775817906,0.356514348037772,0.0342282910182682,0.180829073022022
"CbMPDiCbraya","L10_V5","L6_V3",0.0225086267554258,0.3801234731609,0.376706626347772,0.0433307748614262,0.177330498874476
"CbMPDiCbraya","L10_V5","L6_V4",0.0283791508052783,0.343007802043981,0.388906437978796,0.0334437794082519,0.206262829763693
"CbMPDiCbraya","L10_V5","L6_V5",0.0322420437931027,0.379624360433551,0.318888083826613,0.0283856692568771,0.240859842689855
"CbMPDiCbraya","L10_V5","L7_H0",0.0243589381320011,0.315845704681439,0.443959441406442,0.0473055336620771,0.16853038211804
"CbMPDiCbraya","L10_V5","L7_H1",0.0307924738717518,0.418775148371229,0.34091497852247,0.03749210379399,0.172025295440558
"CbMPDiCbraya","L10_V5","L7_H2",0.0317557219757579,0.366934522776952,0.340381596444647,0.0334255943678526,0.22750256443479
"CbMPDiCbraya","L10_V5","L7_H3",0.0203208473043696,0.368549807437553,0.422201250492852,0.0526681104243644,0.136259984340861
"CbMPDiCbraya","L10_V5","L7_H4",0.0261892497675691,0.40103838349119,0.324137335140208,0.0477047039228754,0.200930327678158
"CbMPDiCbraya","L10_V5","L7_H5",0.0245449501712914,0.364266114302955,0.363094640350708,0.0575180197233315,0.190576275451714
"CbMPDiCbraya","L10_V5","L7_V1",0.0455496392765425,0.288327223395369,0.471828358740231,0.04239047400825,0.151904304579608
"CbMPDiCbraya","L10_V5","L7_V2",0.03933601821594,0.363704259800884,0.399069629216692,0.0473419460818051,0.150548146684679
"CbMPDiCbraya","L10_V5","L7_V3",0.0231516075839621,0.39065772492121,0.364247346018811,0.0360688086889263,0.185874512787091
"CbMPDiCbraya","L10_V5","L7_V4",0.0226624840761498,0.395305220258534,0.362608643632498,0.0469238296176047,0.172499822415213
"CbMPDiCbraya","L10_V5","L7_V5",0.030758021528669,0.347658972003844,0.34807052767238,0.0412895187907526,0.232222960004354
"CbMPDiCbraya","L10_V5","L8_H0",0.0232844819354948,0.334424728193144,0.451595829994639,0.059793574785227,0.130901385091495
"CbMPDiCbraya","L10_V5","L8_H1",0.013563266511719,0.323765536322477,0.445422751695508,0.0534439497994937,0.163804495670803
"CbMPDiCbraya","L10_V5","L8_H2",0.0210647644012893,0.355415684557411,0.409562949305516,0.0617341607347927,0.152222441000992
"CbMPDiCbraya","L10_V5","L8_H3",0.0214271213083843,0.3561805272264,0.40950611071196,0.0453823158920992,0.167503924861156
"CbMPDiCbraya","L10_V5","L8_H4",0.0335305330427446,0.325727184287562,0.434197775822161,0.0595698891808948,0.146974617666638
"CbMPDiCbraya","L10_V5","L8_H5",0.0534282481852914,0.306913486402858,0.397625185804486,0.0489360168980017,0.193097062709363
"CbMPDiCbraya","L10_V5","L8_V1",0.0351253279000566,0.372333061845368,0.361496793469327,0.0595726718461929,0.171472144939056
"CbMPDiCbraya","L10_V5","L8_V2",0.0652199448567903,0.333314056525036,0.39346110340088,0.0563857589691182,0.151619136248175
"CbMPDiCbraya","L10_V5","L8_V3",0.0432187517343285,0.401152012328421,0.343998977147259,0.0552493815575351,0.156380877232457
"CbMPDiCbraya","L10_V5","L8_V4",0.0348110311111396,0.4107856878904,0.309368326626274,0.0468181591884914,0.198216795183695
"CbMPDiCbraya","L10_V5","L8_V5",0.0118149232509055,0.40308178855801,0.371795307381433,0.0604163020201735,0.152891678789479
"CbMPDiCbraya","L10_V5","L9_H0",0.0827036507898546,0.258080938962505,0.422635105639861,0.0466490187149057,0.189931285892874
"CbMPDiCbraya","L10_V5","L9_H1",0.0862514844717301,0.331833675755556,0.362147001049877,0.0347033824014414,0.185064456321396
"CbMPDiCbraya","L10_V5","L9_H2",0.0978511452387151,0.236958310070077,0.463825685829,0.0338176672681344,0.167547191594074
"CbMPDiCbraya","L10_V5","L9_H3",0.0790988392723838,0.228876242599466,0.448017106072293,0.035415267356114,0.208592544699744
"CbMPDiCbraya","L10_V5","L9_H4",0.0857046962852196,0.245305582275038,0.474148217412692,0.0312434793123523,0.163598024714698
"CbMPDiCbraya","L10_V5","L9_H5",0.0902081517155429,0.207826013135022,0.485527889241805,0.0433012701531962,0.173136675754434
"CbMPDiCbraya","L10_V5","L9_V1",0.097828911970463,0.253472152141157,0.413204247429081,0.0358995004751876,0.199595187984111
"CbMPDiCbraya","L10_V5","L9_V2",0.0951775191635565,0.22868108475644,0.478578568625487,0.0294848688303611,0.168077958624155
"CbMPDiCbraya","L10_V5","L9_V3",0.0612841024593698,0.283394854914803,0.448302302872017,0.0311593973110586,0.175859342442752
"CbMPDiCbraya","L10_V5","L9_V4",0.102512173026516,0.25243556205353,0.449292262176189,0.0346702655884901,0.161089737155275
"CbMPDiCbraya","L10_V5","L9_V5",0.105577895515483,0.296822677467401,0.403008691303412,0.0424712080035989,0.152119527710105
"CbMPDiCbraya","L11_H0","L11_H1",0.00932933108306961,0.427894080641846,0.304598360367955,0.102280178612887,0.155898049294242
"CbMPDiCbraya","L11_H0","L11_H2",0.0251393002830311,0.429926572373323,0.256855620584756,0.112766798020797,0.175311708738094
"CbMPDiCbraya","L11_H0","L11_H3",0.0196392881311306,0.413808069411771,0.307476990788549,0.0974499829713322,0.161625668697217
"CbMPDiCbraya","L11_H0","L11_H4",0.022243650483462,0.405003523690457,0.355461812999773,0.0842085550729799,0.133082457753327
"CbMPDiCbraya","L11_H0","L11_H5",0.0302024193535887,0.349739385905884,0.391312883685799,0.0773600924044173,0.151385218650311
"CbMPDiCbraya","L11_H0","L11_V1",0.0269381544943255,0.462700547354214,0.298018695378729,0.0928287809910711,0.119513821781661
"CbMPDiCbraya","L11_H0","L11_V2",0.0197182204455232,0.40078171935789,0.378553364761334,0.0743363524807188,0.126610342954535
"CbMPDiCbraya","L11_H0","L11_V3",0.0218962468710677,0.420294832590889,0.339605021257103,0.0809102378913809,0.13729366138956
"CbMPDiCbraya","L11_H0","L11_V4",0.0451452554745497,0.532947270397339,0.184973745333691,0.112988475891918,0.123945252902503
"CbMPDiCbraya","L11_H0","L11_V5",0.0141646614720704,0.420853768702394,0.354504637437358,0.0822977173911149,0.128179214997063
"CbMPDiCbraya","L11_H0","L12_H0",0.0424920243662848,0.30298280708176,0.438072374058176,0.0689276116101944,0.147525182883584
"CbMPDiCbraya","L11_H0","L12_H1",0.0425461509197537,0.357699070403464,0.386752007424763,0.0761529899554493,0.13684978129657
"CbMPDiCbraya","L11_H0","L12_H2",0.0328905861273002,0.372683860740896,0.38849025037927,0.0598564801419991,0.146078822610534
"CbMPDiCbraya","L11_H0","L12_H3",0.0319699292378453,0.312541987700954,0.436791156158943,0.042014374391538,0.176682552510719
"CbMPDiCbraya","L11_H0","L12_H4",0.0330044904359709,0.293517571402077,0.454587938791322,0.060402113023068,0.158487886347563
"CbMPDiCbraya","L11_H0","L12_H5",0.0390705809326671,0.328663837113562,0.405805181417254,0.0567997170835372,0.16966068345298
"CbMPDiCbraya","L11_H0","L12_V1",0.026693400861666,0.344106025060332,0.409077424611123,0.0846480052832236,0.135475144183655
"CbMPDiCbraya","L11_H0","L12_V2",0.0335268255183224,0.357306619871167,0.401983745071351,0.0712205039502593,0.1359623055889
"CbMPDiCbraya","L11_H0","L12_V3",0.0358862940938373,0.332304312847355,0.441977684629562,0.0565244694549686,0.133307238974277
"CbMPDiCbraya","L11_H0","L12_V4",0.0253554156629241,0.320050077582543,0.408421851128478,0.0550900413969761,0.191082614229079
"CbMPDiCbraya","L11_H0","L12_V5",0.0409298016383787,0.383727068549376,0.335453320969484,0.0872586450905924,0.152631163752168
"CbMPDiCbraya","L11_H0","L2_H0",0.0291686882228461,0.395065596404689,0.342051393705159,0.0818888155250431,0.151825506142264
"CbMPDiCbraya","L11_H0","L2_H1",0.0236037495367987,0.416238211287264,0.344509380469087,0.0834412221976502,0.132207436509201
"CbMPDiCbraya","L11_H0","L2_H2",0.00738132275126678,0.43623232708544,0.327214542188437,0.0743975938251138,0.154774214149742
"CbMPDiCbraya","L11_H0","L2_H3",0.00583233874506757,0.436380694597337,0.34069716825853,0.0946805902870035,0.122409208112062
"CbMPDiCbraya","L11_H0","L2_H4",0.0471783396454359,0.372945750514015,0.319127013204386,0.0530685363913732,0.20768036024479
"CbMPDiCbraya","L11_H0","L2_H5",0.0228663898823785,0.35480470637893,0.382010749515967,0.0609815968162508,0.179336557406474
"CbMPDiCbraya","L11_H0","L2_V1",0.00869838049567291,0.41121898952252,0.363445978535513,0.0913435982511216,0.125293053195172
"CbMPDiCbraya","L11_H0","L2_V2",0.0130365877295683,0.435134398346228,0.346310155608801,0.0830356255618355,0.122483232753567
"CbMPDiCbraya","L11_H0","L2_V3",0.0234727202256499,0.399114942293498,0.348133661710754,0.0894291939744126,0.139849481795686
"CbMPDiCbraya","L11_H0","L2_V4",0.010328922976596,0.431930581750428,0.329030325252069,0.0792955874517887,0.149414582569118
"CbMPDiCbraya","L11_H0","L2_V5",0.0170552080218016,0.378660223794508,0.354970722241751,0.0613452908356249,0.187968555106315
"CbMPDiCbraya","L11_H0","L3_H0",0.0429212592109759,0.219644286849989,0.489523862638125,0.0321174139524882,0.215793177348422
"CbMPDiCbraya","L11_H0","L3_H1",0.0769665344587578,0.258378571625347,0.422462982727356,0.0367617852164665,0.205430125972073
"CbMPDiCbraya","L11_H0","L3_H2",0.0469008242039764,0.247374025426749,0.471752377339471,0.030282519555818,0.203690253473986
"CbMPDiCbraya","L11_H0","L3_H3",0.0443670261903272,0.31230024263574,0.428405936664435,0.0380708851382512,0.176855909371247
"CbMPDiCbraya","L11_H0","L3_H4",0.0384485896671311,0.287816016199674,0.422433454566815,0.0500918957913358,0.201210043775045
"CbMPDiCbraya","L11_H0","L3_H5",0.0862793473305621,0.255648560133408,0.425406994997466,0.053983397178803,0.178681700359761
"CbMPDiCbraya","L11_H0","L3_V1",0.0405346015368517,0.260450057870834,0.444254564553255,0.0422737892574223,0.212486986781636
"CbMPDiCbraya","L11_H0","L3_V2",0.0346446811141584,0.339376097301226,0.344239663172484,0.0321245525379023,0.249615005874229
"CbMPDiCbraya","L11_H0","L3_V3",0.0356762701914403,0.234385708503486,0.467345132732598,0.0431366652509849,0.21945622332149
"CbMPDiCbraya","L11_H0","L3_V4",0.0434199961586113,0.269361532273101,0.482127664349792,0.0491206450818805,0.155970162136615
"CbMPDiCbraya","L11_H0","L3_V5",0.0296656405009506,0.25204885833349,0.504882518706549,0.0432143582600937,0.170188624198917
"CbMPDiCbraya","L11_H0","L4_H0",0.0300293095770936,0.328778784499973,0.396324131221637,0.0417562661481226,0.203111508553174
"CbMPDiCbraya","L11_H0","L4_H1",0.0414295080830048,0.366795000283323,0.326544000685135,0.0436288304019312,0.221602660546606
"CbMPDiCbraya","L11_H0","L4_H2",0.0254610910544242,0.339081129936249,0.386807753964144,0.053154619686685,0.195495405358498
"CbMPDiCbraya","L11_H0","L4_H3",0.0380610694199089,0.292106318817055,0.41042225919843,0.0552169158767172,0.204193436687888
"CbMPDiCbraya","L11_H0","L4_H4",0.0212704027834008,0.378727785754482,0.360357305698028,0.0676895517845886,0.171954953979501
"CbMPDiCbraya","L11_H0","L4_H5",0.0291829348572122,0.316706720956056,0.377604339375523,0.0476160053092855,0.228889999501924
"CbMPDiCbraya","L11_H0","L4_V1",0.047384536183077,0.291264487773298,0.416816390455883,0.0430938948119869,0.201440690775755
"CbMPDiCbraya","L11_H0","L4_V2",0.0291124672025962,0.328029597596317,0.378630201054644,0.0433220435794838,0.220905690566959
"CbMPDiCbraya","L11_H0","L4_V3",0.0218705525137389,0.367973951421711,0.352019156030582,0.0550621995354062,0.203074140498561
"CbMPDiCbraya","L11_H0","L4_V4",0.0518551255783292,0.345184407229792,0.338292981253467,0.0486953515382587,0.215972134400153
"CbMPDiCbraya","L11_H0","L4_V5",0.0305911166148124,0.364150371175404,0.350113087795775,0.054716564190075,0.200428860223933
"CbMPDiCbraya","L11_H0","L5_H0",0.0180712198252652,0.329218223074925,0.429479149899112,0.0735455620650894,0.149685845135608
"CbMPDiCbraya","L11_H0","L5_H1",0.0140323178260993,0.370360865239384,0.405995089193689,0.0726192676200716,0.136992460120755
"CbMPDiCbraya","L11_H0","L5_H2",0.0125222199897827,0.326264236429744,0.434721493324098,0.0691258217539361,0.157366228502439
"CbMPDiCbraya","L11_H0","L5_H3",0.0156895121228215,0.336069561223398,0.445235062528869,0.0829853170326566,0.120020547092255
"CbMPDiCbraya","L11_H0","L5_H4",0.030227701589239,0.350122153208114,0.38781489504043,0.0632255270337352,0.168609723128482
"CbMPDiCbraya","L11_H0","L5_H5",0.0216287947286476,0.34624181102181,0.374126104767448,0.0615647929969824,0.196438496485112
