"Method","GroupBasedOn","Group","Index","bin1","bin2","bin3","bin4","bin5","bin6","bin7","bin8","bin9","bin10","bin11","bin12","bin13","bin14","bin15","bin16","bin17","bin18","bin19","bin20","bin21","bin22","bin23","bin24","bin25","bin26","bin27","bin28","bin29","bin30","bin31","bin32","bin33","bin34","bin35","bin36","bin37","bin38","bin39","bin40","bin41","bin42","bin43","bin44","bin45","bin46","bin47","bin48","bin49","bin50","bin51","bin52","bin53","bin54","bin55","bin56","bin57","bin58","bin59","bin60","bin61","bin62","bin63","bin64","bin65","bin66","bin67","bin68","bin69","bin70","bin71","bin72","bin73","bin74","bin75","bin76","bin77","bin78","bin79","bin80","bin81","bin82","bin83","bin84","bin85","bin86","bin87","bin88","bin89","bin90","bin91","bin92","bin93","bin94","bin95","bin96","bin97","bin98","bin99","bin100","bin101","bin102","bin103","bin104","bin105","bin106","bin107","bin108","bin109","bin110","bin111","bin112","bin113","bin114","bin115","bin116","bin117","bin118","bin119","bin120","bin121","bin122","bin123","bin124","bin125","bin126","bin127","bin128","bin129","bin130","bin131","bin132","bin133","bin134","bin135","bin136","bin137","bin138","bin139","bin140","bin141","bin142","bin143","bin144","bin145","bin146","bin147","bin148","bin149","bin150","bin151","bin152","bin153","bin154","bin155","bin156","bin157","bin158","bin159","bin160","bin161","bin162","bin163","bin164","bin165","bin166","bin167","bin168","bin169","bin170","bin171","bin172","bin173","bin174","bin175","bin176","bin177","bin178","bin179","bin180","bin181","bin182","bin183","bin184","bin185","bin186","bin187","bin188","bin189","bin190","bin191","bin192","bin193","bin194","bin195","bin196","bin197","bin198","bin199","bin200","bin201","bin202","bin203","bin204","bin205","bin206","bin207","bin208","bin209","bin210","bin211","bin212","bin213","bin214","bin215","bin216","bin217","bin218","bin219","bin220","bin221","bin222","bin223","bin224","bin225","bin226","bin227","bin228","bin229","bin230","bin231","bin232","bin233","bin234","bin235","bin236","bin237","bin238","bin239","bin240","bin241","bin242","bin243","bin244","bin245","bin246","bin247","bin248","bin249","bin250","bin251","bin252","bin253","bin254","bin255","bin256","bin257","bin258","bin259","bin260","bin261","bin262","bin263","bin264","bin265","bin266","bin267","bin268","bin269","bin270","bin271","bin272","bin273","bin274","bin275","bin276","bin277","bin278","bin279","bin280","bin281","bin282","bin283","bin284","bin285","bin286","bin287","bin288","bin289","bin290","bin291","bin292","bin293","bin294","bin295","bin296","bin297","bin298","bin299","bin300","bin301","bin302","bin303","bin304","bin305","bin306","bin307","bin308","bin309","bin310","bin311","bin312","bin313","bin314","bin315","bin316","bin317","bin318","bin319","bin320","bin321","bin322","bin323","bin324","bin325","bin326","bin327","bin328","bin329","bin330","bin331","bin332","bin333","bin334","bin335","bin336","bin337","bin338","bin339","bin340","bin341","bin342","bin343","bin344","bin345","bin346","bin347","bin348","bin349","bin350","bin351","bin352","bin353","bin354","bin355","bin356","bin357","bin358","bin359","bin360","bin361","bin362","bin363","bin364","bin365","bin366","bin367","bin368","bin369","bin370","bin371","bin372","bin373","bin374","bin375","bin376","bin377","bin378","bin379","bin380","bin381","bin382","bin383","bin384","bin385","bin386","bin387","bin388","bin389","bin390","bin391","bin392","bin393","bin394","bin395","bin396","bin397","bin398","bin399","bin400","bin401","bin402","bin403","bin404","bin405"
"CbMPDiCbraya","Elevation","2810","HeS","0.0121624237928588","0","0","0","0","0","0","0.109694850105073","0.0953923546940964","0.267502495856601","0.0122739703206794","0.0693491939610266","0","0.00618971849233811","0","0","0.0407373417247016","0","0","0","0","0","0","0","0.165450714732551","0.0605263283993159","0","0","0.231274167663477","0","0.102428193566","0","0.0235153886599111","0","0","0","0","0","0.0376890511067894","0.0271167903826473","0","0.131729422116229","0","0.0404280506798535","0","0.0179883871558096","0.0106599924856198","0.117002088420139","0","0","0","0.0142032667618597","0","0","0","0","0.116762838696443","0","0.0885547275380584","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.154607213749703","0","0","0","0","0","0","0","0","0","0.122309536550799","0","0","0","0","0","0","0","0","0","0","0.0454899162292323","0.0263383499044269","0","0","0","0","0","0.0322210495727561","0","0.0103012757015187","0","0","0","0","0.020803757076414","0.0289804295433102","0","0","0","0","0","0","0","0","0","0","0","0.0142283243677406","0.0201846741872822","0","0","0","0.0544039550454335","0","0","0.0604905140868838","0.0184982007999239","0.0295785810574456","0","0","0","0","0","0","0.0232745565915898","0","0","0","0","0","0.0590039250940273","0","0","0","0","0","0.154767742049951","0","0","0","0","0","0","0.0148426351916823","0.0864195483367002","0.0162195863965717","0","0","0","0.0448715666332214","0","0","0","0","0.105022190381094","0.0102560308833017","0","0.194088958616941","0.189642268269852","0","0","0","0","0.0899275407249846","0","0","0","0","0.0954308795358053","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.455926167485373","0","0","0","0.0337090431328645","0","0","0","0","0","0","0.0388592553660212","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0116212637302887","0.0467059908350825","0","0","0.0236966824583089","0","0","0","0","0","0.0256811282034281","0","0","0.233272292885015","0","0.0599191256785078","0","0","0.0182971662544408","0","0","0.0200126958530627","0","0","0.0134412155244085","0","0","0","0","0.0470198491094748","0","0.0329426931991746","0","0","0","0","0","0","0","0","0","0","0","0","0.015459081422262","0","0","0","0","0.194185134058907","0.0516654944964757","0","0","0","0","0","0","0","0","0.0113367459454572","0","0","0","0","0","0","0","0","0.114884146513452","0.0150373310905009","0.0361494916245205","0","0","0","0","0.0658167823006691","0","0.0477659657188368","0","0","0","0","0","0","0.0247323947882135","0","0","0","0","0","0.0524553030282693","0","0","0","0.0141770280534417","0","0.0109088790869694","0","0","0.135525093305037","0","0","0","0","0","0","0","0.0384447265036965","0","0","0","0","0","0","0.0106750138861129","0","0","0","0","0.290122184820673","0.119551689203402","0.0367241929892212","0.0396164619932041","0","0","0.0330445014289248","0.00735274618883095","0.0221959429288437","0","0","0","0","0","0","0","0","0","0","0","0","0","0.027108305310828","0","0","0","0","0","0","0.0548978426507837","0","0","0","0","0","0","0","0.21074599864556","0","0.145269010681478","0.134055897638453","0","0"
"CbMPDiCbraya","Elevation","2810","HoS","0.186948883035713","0.374824791271641","0.0959876934021824","0.0766830100649466","0","0.0657303989899554","0","0","0.0324266474033365","0.246910447134176","0.0466772676892277","0","0","0.242015345306573","0.0716271978420076","0.878884184082366","0","0","0","0.863259625528526","0.248023778785499","0.956946929956275","0.565296422353143","0.125461753912048","0.58189341951006","0.0195615954870041","0.32119214886644","0.0733105087883058","0.421469969250636","0","0.13375395533369","0.189289906458433","0.028956690212077","0.0216978328963411","0.23988825544546","0.164281446802668","0.0672382915450482","0.048612141275566","0.0927907130456109","0.00998398758568426","0.350132659328834","0.248811576163068","0.637916082481488","0","0.0848015962414274","0","0.176121157198005","0.0704043557319458","0.154292682540302","0.643444462584382","1","0.0327028891854234","0","0.0617039243839944","0.0420475960614794","0.215243866633408","0.01168923938843","0.401238304193203","0.085718039844946","0.44192017286081","0.18881347219724","0","1","0","0.271125528432521","0","0","0.47840517945238","0.812205311174143","0.0600602447935975","0.0522138363919872","0.574406957390769","0.990641849502683","0.960790001541841","0.967237168468765","0.428366968454596","0","1","0.119458973406387","0.0220340138015378","0.0156379446953509","0.0738625632947762","0.971965868676334","0","0.00808795711088592","0.775014928443071","0.574514299270778","0.0837680827635822","0.441829651630704","0.0785908318356703","0.676637786862397","0.564385270466488","0.240540359330714","0.110241302487011","0","0.717958029759254","0","0.98725568950827","0.713724737213031","0.838396554866271","0.470497968107098","1","0.648092760577888","0","0.0488921208134051","0.0218449719100067","0.0798922481574185","0.885091730011474","0.0494884946323563","0","0.737813149683367","0.119402580598617","0.283790436230533","0.0180493970833647","0.0706959641581247","0.124297540560999","0.0412058918243698","0.379578285938982","0.0441512616941561","0.269786446823553","0","0","0.0721044338513104","0.318408991191935","0.396935281481379","0.0824433353221719","0","0.916226149763393","0","0","0","0.362204367485872","0","0","0.104259945181064","0","0.0417425193330393","0.0741321285409829","0","0","0.636875248136587","0.0311586128315169","0.0681944870089713","0.0263034643608054","0.213568868424809","0.167314504626551","0","0.101380364699602","0","0.0161198639643501","0.449271484035926","0.442460345727642","0","0.0273088938668588","0.1475987603094","0.028869858581421","0","0.134959385463142","0.0482452378542075","0.0659403533144677","0","0","1","0.178693640707616","0.217858682049828","0.0217225724325219","0","0.059216547584019","0.224303517816005","0.0118530353414245","0","0.847683731960677","0.429819158985159","0.3418201480984","0.0815924013978221","0","0.213350214697005","0.764799182258311","0.218739156347904","0","0","0","0.0306542840567182","0","0.0974428519222609","0.382482625075999","0.0113427268921225","0.0253779845060541","0.0347319597653468","0.712984098965599","0","0.111749872720828","0.882664906385091","0.180521059383499","0","0.887042427215904","0.0327915028591695","1","0.749593596286512","1","0","0.87716333846192","0.195555110311458","0.885776310125655","0.778204561443895","0.115206510351751","0","0.152890039410248","0.0547540978317049","0.586154088677456","0.0394012586027393","0","0.183652969903932","0.28316397775114","0.0544926374822675","0","0.109564596149069","0.0878929444464444","0.00391894631520999","0.0270426757680493","0.0211793516758437","0","0.0777803743910541","1","0.986385688128644","0","0.427928636791892","0","0","0","0.0194181394988778","0.0116489557915058","0.50495630497945","0.62621571567565","0.241438200253698","0.210949836226691","0","0","1","0.808103763356119","0.0332371548177762","0.745002650789369","0","0","0","0.0171739522656399","0.154307208246975","0.00299153239587002","0.375326600679036","0.164353107788402","0.833959913570917","0.0895195050429518","0.428609932596478","0.103729306878785","0.246270806383876","0.54961156081815","0.312992837180214","0","0.0700555382947054","0.166382333462561","0","0.0728178766019858","0.566442330729074","0","0.17940492709809","0.0643372070278906","0.0569389795957177","0","0","0","0.0867042169382625","0.146110736701728","0.0484061207388788","0.139776478069077","0","0.342006197205035","0.211566592359363","0.650339202603217","0.0576393155330372","0.566602395266891","0.342626931807637","1","0.887111974869972","0.659951177326525","0.429313553877879","0","0.116644106499296","0","0.949996802422687","0.0139605180128337","0.35940686225662","0.0206893341386397","0.0207156233322786","0.0701883705295777","0.154865836209606","0.0112368852104784","0.960727686950447","0.0698927969847571","0.832874333479791","0.173479058120621","0.0938745767454948","0.554505457523302","0.026696058981596","0.146649334187184","0.0480278936371591","0.105008149278241","0.151975088133646","0.116371342155771","0.204684862962404","0.226228533286986","0.0471515168108064","0.0169666998890509","0","0.119469245749152","0.140594608579101","0","0.0452446922303844","0.115474347333043","0.130027217770532","0.332862368299722","0.140927482214184","0.299561958143149","0.110177193768993","0.0648985835232107","0.0192293032077061","0","0.0267897855585563","0","0.248388470035967","0","0","0.0574098201281832","0.246512017836491","0.0426234664302194","0.0393993434685794","0","0.239231314452195","0.455374568633192","0.137548890486753","0.134066971546998","0.69833729900702","0.00936154193706496","0.055584495061407","0.0481618754173277","0.693079299464571","0.0809530571342432","0.267825099426646","0.974944149841839","1","0.492369986607449","0","0","0.260786716163353","0.0370524475512848","1","0.402507938801972","0.569459498039316","0","0","0","0.16880197938672","0.0652202610524082","0","0","0","0.247199240263763","0.264678494227238","0.1852016867535","0.184500920712904","0.0904073608984482","0.0790212651967186","0.697028562627898","0.547056795640283","0","0.89538664697325","0","0.274392017276839","0.327398418689401","0.586029243843284","0.325013307952783","0.877973519802975","0.100171929522747","0.0309001560928765","0","0","0.0392327541061664","0.160583667714551","0.245969072200044","1","0.648184561295189","0.273688302833172","0","0.573670063056776","0.0445503357699572","0","0","0.326675063779534","0.424141004438334","0.176346052431774","0.0281412207714504","0.304903967125323","0","0","0.13249404744898","0.0168650937046865"
"CbMPDiCbraya","Elevation","2810","DL","0.651622128052673","0","0.463390405714659","0.386995739403695","0.204623965088673","0.332309239985284","0.504445112742747","0.0830345183165463","0","0.105163379819891","0.093486003750004","0.0705646777488631","0","0","0","0.0188304203871366","0.365723011716498","0","0.0778682276001987","0","0.0342203574066755","0","0.107968122375492","0.277473424404859","0.110986757797843","0.469554649743997","0.530339527896364","0.210143771235519","0.182149790180338","0.685077636932211","0.0286169552522064","0","0.0369563273199935","0.418024936512754","0","0.173520328241471","0","0.488897130204528","0.351544786903094","0","0.0274537906850678","0.265618812479682","0.278535269433294","0.542536060128538","0.379084494734858","0","0.351585769066838","0","0.174636849625514","0","0","0","0.553956929722918","0","0","0","0","0","0","0","0.460229953688778","0.311161874880929","0","0","0.0229074163016721","0","0","0.024529652995134","0.0300167157394609","0.0316430233905519","0.562396356103222","0.0814010460673085","0","0","0","0.294318750360096","0.115741763654476","0","0.484731806276772","0","0","0","0.028034131323666","0","0.119834872766821","0","0","0.422415371362354","0.16857822883586","0.252375634707648","0.107177209706667","0.347883547721186","0.666388099535776","0.035132347813179","0.850543069373642","0.259274654791943","0.370865182824398","0","0.0456385445143892","0.0501807891069098","0.217045785538235","0","0.0505041225233339","0","0","0","0","0","0","0.229256607554632","0","0.493987863200876","0.276629076473127","0.0360512765344099","0","0","0","0.254164299098004","0.0601323482942205","0","0.207049522456888","0","0.345845697452768","0.279954644283322","0.225874322281346","0.126556669253188","0.342472954324265","0.0387599291152946","0.0827708116580834","0","0.37209359684046","0.340224237472831","0","0.358543092475229","0.18799713304648","0","0.51123237975057","0.077819273128531","0.367734794672079","0.519496836996807","0.198955589202096","0.147827012899684","0.409047926235434","0","0","0.0579387606972893","0","0.052430834586163","0.460399692484471","0","0","0.318433268578157","0.910614958914803","0","0","0","0","0.559036163272048","0.295362878781606","0","0.140232818540853","0.60188032824141","0","0","0","0.317769190370384","0.905998942450543","0","0","0.231177219365522","0.42359609902846","0","0","0.0320407912169946","0.460767563008742","0.0290323525609568","0.316556186117766","0","0","0.46145571123607","0","0.0426370594745778","0.486616559100404","0","0.136819537385182","0","0","0","0.340133557292034","0","0.451669068218834","0","0.0940002176140132","0.223519577939281","0.191578724375437","0.0167132624891267","0.281228199770965","0","0","0","0.932708614874628","0.12283666153808","0.756090233605043","0","0","0.0333893131043111","0","0.278174832323297","0","0.147410491302311","0.159497132489997","0.517650975918989","0","0.100404368430725","0","0.13997232207488","0.451489074156226","0.836648596261987","0.380576375341917","0.68296158929691","0.141555416524512","0.471134006830368","0.382718599764664","0","0","0.384792832710204","0.134255970563506","0","0.250563271342606","0.419237277666251","0.480769797323567","0","0.133162943103689","0","0.0406523114929331","0","0","0","0","0","0.396249832189972","0","0.0362887625034582","0","0","0","0","0.556273984937917","0.217743711700213","0","0.132915091748351","0","0","0.412479449160612","0.727012220783432","0.404951605859065","0","0","0","0","0","0.653771771078792","0.223931659286482","0.199071401666716","0.523097753842362","0","0","0","0","0.476267941107113","0.27082153051887","0.391754536166268","0","0","0.068075830304506","0","0.295223310299773","0","0.675405542040771","0.185467590162006","0","0","0","0","0","0","0","0","0","0.0415852239859056","0.539315242503456","0","0.122331086544916","0.0559155236241196","0","0.540793616909496","0.0157759476387679","0.546265721215076","0.0450396252782496","0.0278656469947536","0","0.424766075796276","0.513564379960393","0.0606925595121827","0.475049200920405","0.240039240751962","0.403515765008275","0.0546121532833262","0.373470538152648","0.240580713696789","0","0.864085634384518","0.0502156171675024","0","0.589362321001596","0.029717543229119","0.421804147481306","0","0","0.0655768636338434","0.640344988165335","0","0","0","0","0","0","0","0","0","0","0","0","0.3479569011242","0","0.274383567322289","0","0.128085150299178","0.0482667075912341","0","0","0","0","0.0391385756822964","0","0.123052788154018","0","0","0","0.0250869150019857","0.0282882885113531","0.125716421271549","0.448158757459526","0","0","0","0.0899269024692702","0","0.0403729739813726","0.200771153271276","0.0605606029059963","0.198220701693649","0","0","0.0300532703462717","0.437249430325179","0.460578250551766","0.0661008049525929","0","0.511153142861365","0.110531221530267","0.0670791496488106","0.089084586829194","0","0","0.139253800142947","0.27191823277996","0.311805233438163","0","0.0755495896876329","0","0.0770193058055175","0.228760671704663","0.310430656736012","0.0360468496339451","0.512864478270609","0.520453976282167","0.113865608921369","0","0.233317433487322","0.63104633164016","0.479623079320948","0.218420341375499","0","0.386325797308844","0.785584012738258","0.415582748463052","0.20737025788793","0.441292835589347","0.043637510092949","0.384383677330617","0.404721229249358","0.627819675188551","0.492234733450209","0.337590032505166"
"CbMPDiCbraya","Elevation","2810","HD","0.00338761620746601","0.50730691258765","0.0624638503420746","0.0350215155586507","0.165072726989113","0.113018594955576","0.103247101557989","0.0499345558457085","0.872180997902567","0.18347419331773","0.442552395977256","0.310984396518696","0.885048853340325","0.751794936201089","0.0480961111967627","0.0443421576636272","0.146698206523352","0.622173010168124","0","0.0869871890932439","0.0615601868121925","0.0430530700437254","0.0386876715744281","0.0276904870581112","0.00390769414384524","0.0894581564775967","0.0143164538464735","0.107971076767746","0","0.0442632565918892","0.00730579470787245","0.647701320777459","0.289607996122744","0.088661891217314","0.366136850138552","0.16565569229178","0.178490939355797","0.370180948438932","0.196559939924659","0.591989484748239","0.0139892671471915","0","0","0","0.00860894933323249","0.137249026375472","0.146268714495502","0.0482542275992469","0.047381521981247","0.258581551443403","0","0.225098017879837","0.446043070277082","0.623216823198095","0.53380631862776","0.740666883896227","0.83797612920923","0.119938217074528","0.161921731114217","0.0742454206459025","0.0243284532133681","0.196608380952851","0","0.324866187585046","0.0213141216467421","0.319991005175373","0.447997255418843","0.0508673462002538","0","0.495975826793838","0.130055481445295","0","0.00935815049731702","0.0392099984581587","0.00380502337059443","0.0998479860434343","0.426496978537161","0","0.100803530291648","0.76658598206865","0.383474713444367","0.735482975523268","0","0.528842585324901","0.128046085858896","0.224985071556929","0.316038307172156","0.253050939110908","0.0451710038303506","0.0401040235066812","0.0584732723513885","0","0.00226390916192827","0.213397122880581","0","0.00228034144914378","0.283956221710129","0.0127443104917298","0.218149081369885","0.111422656026819","0.194795259304057","0","0","0.817859791959899","0.587064271995247","0.408599911299888","0.335219143555031","0.0488904031523929","0.273698983280433","0.49190618877037","0.0963549574235516","0.141878848094815","0.0843655272871177","0.134050059734781","0.232673079868074","0.20443565826761","0.374463595596496","0.0791628076673651","0.0526965029994252","0.433185852677503","0.0972088087346403","0.404896617258257","0.200407690045275","0.0823453399993873","0.316842352788664","0.228276789107371","0.362663650817238","0","0.524506980013852","0.815149064535817","0.48251713040419","0.0134997720203756","0.752678822845031","0.0230552609131021","0.162316176595184","0.573391117172648","0.198180747867663","0.0281967300995544","0","0","0.0372932293048025","0.129934227948863","0.044090089953867","0.718393988836148","0.227150105510107","0.131999418230677","0.326562357613627","0.137785723105938","0","0.0493612443548909","0.0857038829428772","0","0.00160280674980062","0.414642881528501","0.53258303878844","0.462305622234863","0.295754965531584","0.0690041114800004","0.0593755067781112","0","0.240759480746567","0.00640731998103279","0","0.287914092754314","0.190116706062131","0.14243613298478","0","0.536603267590253","0.70961882453295","0.186753217238405","0.201433268573726","0.134495195605161","0.023744368462818","0.141303924560078","0.0430178652772619","0.326543314221842","0.0938902286768871","0.112626985114586","0.152150158510106","0.189076128031378","0.403491968528755","0.58909608050531","0.00731547497897639","0.189372852512262","0.184317560875421","0.140981054872932","0.358490782225688","0.204210445468947","0.0276302732953033","0","0.0470002225836687","0.478645794431276","0","0.146898212958416","0.169884609937552","0","0.0871608332021578","0","0.0897689799712692","0","0.00426646557907786","0","0.0084172927530654","0.00842653298079375","0.141698606817449","0.242884067892689","0.336156320100968","0.0379946806076319","0.454539144838229","0.24737194104947","0.410636976024993","0.218404535401699","0.0782126829433929","0.0750011619619006","0.272518745759437","0","0.0703258153458698","0.0118206068839426","0.0434896558825915","0.0830604330082114","0.243413340821212","0.116061571083093","0.016953675893674","0","0","0.210530994543442","0.145308264518967","0.192250673075209","0.341235704049826","0.223434790399023","0.150868645542335","0.14398361502986","0.154398308812594","0.261014306089659","0.106922152702003","0.2642334500939","0.727710492993657","0.3494241897302","0","0.0159784891426373","0.214466842782468","0.0555374372651637","0.0504016663527351","0.873404994860372","0.569660798614782","0.495626491191676","0.245101647477034","0.0836645963306068","0.127257673928071","0.507140319945797","0","0.335469765008045","0.377875324555816","0","0.00566011453357436","0","0.45373486993477","0.490406685914395","0.0264906929461595","0.783053184052283","0.494017675826687","0.00368088559208907","0.0174453383780429","0.0484233257275156","0.0703597239551114","0.935662792972109","0.41671128975088","0.159140647634524","0.18612711244708","0.0410298371508853","0.0511138291332643","0.0116017112070856","0.292393793849029","0.119831670976236","0","0.477943376391333","0.212770359504639","0.0222934268022863","0.0685286578315434","0.0161752353551837","0.13752570014903","0","0.112888025130028","0.095120069815642","0.185161032012526","0.595954724247043","0.447654455677691","0.195350637012679","0.0180478546405927","0.331169512520831","0","0.358914059624603","0.128854871991318","0.0451657866407191","0.620531475219604","0.0514819043373484","0.00872233125733228","0.0387344893918006","0","0.104593966179651","0.307400242853962","0","0.0238596849986219","0.0388164263097531","0.0542439080597997","0","0.155061063428233","0.0492526574376278","0.0732169506699665","0.158859216270593","0.259509232146038","0.000684580361367703","0.119040866193669","0.519168170987981","0.0304956257649058","0.224618223801385","0.302832923027578","0.766417451352763","0.296513858286433","0.346293330934637","0.0127959401979303","0.410243635249385","0.305634670612643","0.214394726364684","0.494460058911638","0.837620895636279","0.413879582273336","0.759961856761974","0.349849319181804","0.0586742179719869","0.0903174844560126","0.470392165237906","0.307648891814035","0.0753496880062949","0.154173996748857","0.130134366737802","0.0435822198426488","0.199244499463038","0.42525070268998","0.631030305295176","0.0642282419972021","0.524542652717359","0.186677687834216","0.319192759352559","0.197128783825032","0.374775923348388","0.459631533945934","0","0","0.164488894547633","0.250527070422906","0.0449659814423393","0.184016694485592","0.214748602951052","0","0.227981594800394","0.03317237519221","0.80327512701118","0.401640557364707","0.0421565512929843","0.188712257967216","0.124051943342116","0.234084415993529","0.115425451312139","0.151745234736236","0.0910486014938043","0.0497890094106071","0.0586951207976006","0.262116055457427","0.0550410025293272","0.0960586743250196","0.0140347673131764","0.0398981626023094","0.10652644540591","0","0.0873146525243826","0.0123080972908758","0.0120801423314827","0.0935051902974053","0.188697937794335","0","0.151569891109833","0.038847218393687","0.357352104250464","0.143195561438077","0.0317193124296917","0.00613446567317139","0.00982585474042324","0","0","0","0.0118746783882633","0.0101056966434176","0.525213506803029","0.0604689404357934","0.00681445512239777","0.0187778402973555","0.0271174281723153","0.032804408146709","0.215552467603407","0.182872528690611","0.0933577063950145","0.158738281419362","0.0604172237667775","0.335291391076366"
